concert_name,artists,date,time,city,state,price_min,price_max
Hotel California - The Original Eagles Tribute Band,['Hotel California - The Original Eagles Tribute Band'],2019-11-23,20:00:00,Verona,NY,19.0,19.0
Randy Houser,"['Randy Houser', 'Paul Cauthen']",2019-12-11,19:00:00,New York,NY,30.0,30.0
Dave Koz & Friends Christmas,"['Dave Koz Christmas', 'Dave Koz']",2019-12-08,19:00:00,Brookville,NY,45.0,45.0
Legends of Country,"['Legends of Country', 'Poco', 'Firefall']",2020-05-29,20:00:00,Brookville,NY,35.0,35.0
Big Bad Voodoo Daddy,['Big Bad Voodoo Daddy'],2019-12-14,20:00:00,Patchogue,NY,N/A,N/A
"""Feliz Navidad 2019"" José Feliciano",['Jose Feliciano'],2019-12-22,20:00:00,New York,NY,59.5,59.5
Honeymoon Suite,['Honeymoon Suite'],2019-11-16,20:00:00,North Tonawanda,NY,N/A,N/A
Red Hot Chilli Pipers,['Red Hot Chilli Pipers'],2020-03-12,20:00:00,Geneva,NY,N/A,N/A
Mannheim Steamroller Christmas,['Mannheim Steamroller Christmas'],2019-12-07,20:00:00,Brookville,NY,31.0,31.0
Classic Albums Live: Led Zeppelin - II,['Classic Albums Live'],2020-01-17,19:30:00,Rochester,NY,20.0,20.0
Cautious Clay,['Cautious Clay'],2019-12-09,20:00:00,Brooklyn,NY,N/A,N/A
Emanuel Ax,['Emanuel Ax'],2020-03-04,20:00:00,New York,NY,N/A,N/A
Mandy Patinkin,['Mandy Patinkin'],2019-12-06,20:00:00,Tarrytown,NY,N/A,N/A
Darlene Love,['Darlene Love'],2019-12-15,20:00:00,Port Washington,NY,N/A,N/A
Billy Strings,['Billy Strings'],2019-11-16,20:00:00,Brooklyn,NY,N/A,N/A
Alice Merton,['Alice Merton'],2019-11-20,20:00:00,Brooklyn,NY,N/A,N/A
Behzod Abduraimov,['Behzod Abduraimov'],2019-12-10,20:00:00,New York,NY,N/A,N/A
Chicago Symphony Orchestra,['Chicago Symphony Orchestra'],2019-11-16,20:00:00,New York,NY,N/A,N/A
Crumb,['Crumb'],2019-11-22,20:00:00,Brooklyn,NY,N/A,N/A
Anne-Sophie Mutter,['Anne-Sophie Mutter'],2020-01-30,19:00:00,New York,NY,N/A,N/A
Arrival,['Arrival'],2020-02-07,20:00:00,Brookville,NY,32.0,32.0
Clan of Xymox,['Clan of Xymox'],2019-11-23,19:00:00,New York,NY,N/A,N/A
Queensryche,['Queensryche'],2020-05-01,20:00:00,Verona,NY,49.0,49.0
Harlem Gospel Choir - Sunday Gospel Brunch - All You Can Eat Buffet,['Harlem Gospel Choir'],2019-11-24,13:30:00,New York,NY,49.0,49.0
Disney The Little Mermaid An Immersive Live-To-Film Concert Experience,['Disney The Little Mermaid An Immersive Live-To-Film Concert Experience'],2020-01-04,14:00:00,Brookville,NY,55.0,55.0
Harlem Gospel Choir - Sunday Gospel Brunch - All You Can Eat Buffet,['Harlem Gospel Choir'],2019-12-15,13:30:00,New York,NY,49.0,49.0
Robyn Hitchcock,['Robyn Hitchcock'],2019-11-21,20:00:00,Brooklyn,NY,N/A,N/A
Gaelic Storm,['Gaelic Storm'],2019-11-23,20:00:00,Port Washington,NY,N/A,N/A
Son Little,"['Son Little', 'Christopher Paul Stelling']",2019-11-26,19:30:00,New York,NY,N/A,N/A
Madeon,['Madeon'],2019-11-27,20:00:00,Brooklyn,NY,N/A,N/A
Harlem Gospel Choir - Sunday Gospel Brunch - All You Can Eat Buffet,['Harlem Gospel Choir'],2019-11-17,13:30:00,New York,NY,49.0,49.0
Madeon,['Madeon'],2019-11-29,20:00:00,Brooklyn,NY,N/A,N/A
New York Pops,['The New York Pops'],2020-02-14,20:00:00,New York,NY,N/A,N/A
Devendra Banhart,['Devendra Banhart'],2019-12-05,20:00:00,Brooklyn,NY,N/A,N/A
Oak Ridge Boys,['The Oak Ridge Boys'],2019-12-05,19:30:00,North Tonawanda,NY,N/A,N/A
Mannheim Steamroller Christmas,['Mannheim Steamroller Christmas'],2019-12-15,18:30:00,Syracuse,NY,35.0,35.0
Morgan Evans,['Morgan Evans'],2019-12-07,20:00:00,New York,NY,N/A,N/A
George Winston,['George Winston'],2019-12-06,20:00:00,Port Washington,NY,N/A,N/A
Harlem Gospel Choir - Sunday Gospel Brunch - All You Can Eat Buffet,['Harlem Gospel Choir'],2019-12-01,13:30:00,New York,NY,49.0,49.0
Elderbrook,['Elderbrook'],2019-11-16,20:00:00,New York,NY,N/A,N/A
Classic Albums Live: Pink Floyd - Dark Side Of The Moon,['Classic Albums Live'],2020-04-24,19:30:00,Rochester,NY,20.0,20.0
Harlem Gospel Choir - Christmas Eve Night Show,['Harlem Gospel Choir'],2019-12-24,19:30:00,New York,NY,28.0,28.0
The Motet,['The Motet'],2019-11-22,20:00:00,Brooklyn,NY,N/A,N/A
Mars Motel,"['Mars Motel', 'Alexander Howard']",2019-11-30,18:30:00,New York,NY,N/A,N/A
Harlem Gospel Choir - Christmas Day Evening Show,['Harlem Gospel Choir'],2019-12-25,19:30:00,New York,NY,28.0,28.0
Harlem Gospel Choir - Christmas Day Matinee Show,['Harlem Gospel Choir'],2019-12-25,14:30:00,New York,NY,28.0,28.0
Jesus Lizard,['The Jesus Lizard'],2019-12-31,22:00:00,Brooklyn,NY,N/A,N/A
Toronzo Cannon,['Toronzo Cannon'],2019-11-21,19:00:00,Buffalo,NY,19.0,19.0
Orchestre Revolutionnaire et Romantique,['Orchestre Revolutionnaire et Romantique'],2020-02-21,20:00:00,New York,NY,N/A,N/A
New York Pops,['The New York Pops'],2020-03-27,20:00:00,New York,NY,N/A,N/A
Yuja Wang,['Yuja Wang'],2020-02-28,20:00:00,New York,NY,N/A,N/A
Orpheus Chamber Orchestra,['Orpheus Chamber Orchestra'],2020-02-08,17:00:00,Purchase,NY,N/A,N/A
Harlem Gospel Choir - Sunday Gospel Brunch - All You Can Eat Buffet,['Harlem Gospel Choir'],2019-12-22,13:30:00,New York,NY,N/A,N/A
Emanuel Ax,['Emanuel Ax'],2020-03-08,14:00:00,New York,NY,N/A,N/A
Angelique Kidjo,['Angelique Kidjo'],2020-03-14,20:00:00,New York,NY,N/A,N/A
Harlem Gospel Choir - Sunday Gospel Brunch - All You Can Eat Buffet,['Harlem Gospel Choir'],2019-12-29,13:30:00,New York,NY,N/A,N/A
Bryn Terfel,['Bryn Terfel'],2020-02-09,14:00:00,New York,NY,N/A,N/A
"Brownstonejazz Concert Series, Fish Fry & Open Mic",N/A,2019-11-16,21:00:00,Brooklyn ,NY,N/A,N/A
Robert Forster,['Robert Forster'],2019-11-16,20:30:00,Brooklyn,NY,N/A,N/A
David Grisman,['David Grisman'],2019-11-16,22:30:00,New York,NY,N/A,N/A
David Grisman,['David Grisman'],2019-11-16,20:30:00,New York,NY,N/A,N/A
Elderbrook,['Elderbrook'],2019-11-16,20:00:00,New York,NY,N/A,N/A
David Grisman Trio,['David Grisman'],2019-11-16,22:30:00,New York,NY,N/A,N/A
David Grisman Trio,['David Grisman'],2019-11-16,20:30:00,New York,NY,N/A,N/A
The Hu,['The Hu'],2019-11-17,19:30:00,New York,NY,N/A,N/A
Bluegrass Brunch: The Wool Hats String Band,N/A,2019-11-17,12:00:00,Pawling,NY,N/A,N/A
Boston Symphony Orchestra,['Boston Symphony Orchestra'],2019-11-18,20:00:00,New York,NY,N/A,N/A
Pearly Baker's Best,"[""Pearly Baker's Best""]",2019-11-18,20:30:00,Syracuse,NY,N/A,N/A
Diana Damrau,['Diana Damrau'],2020-03-29,19:30:00,New York,NY,N/A,N/A
The Motet,['The Motet'],2019-11-20,20:00:00,Ithaca,NY,N/A,N/A
Eric Gales,N/A,2019-11-20,19:00:00,Pawling,NY,N/A,N/A
Tiny Moving Parts,['Tiny Moving Parts'],2019-11-21,20:00:00,Brooklyn,NY,N/A,N/A
Livingston Taylor,['Livingston Taylor'],2019-11-21,20:30:00,New York,NY,N/A,N/A
Orchestre Symphonique de Montreal,['Orchestre Symphonique De Montréal'],2019-11-22,20:00:00,New York,NY,N/A,N/A
"Brownstonejazz Concert Series, Fish Fry & Open Mic",N/A,2019-11-22,21:00:00,Brooklyn ,NY,N/A,N/A
Monster Energy Outbreak Presents: Andrew Schulz Matador,['Andrew Schulz'],2019-11-22,20:00:00,New York,NY,N/A,N/A
"Brownstonejazz Concert Series, Fish Fry & Open Mic",N/A,2019-11-23,21:00:00,Brooklyn ,NY,N/A,N/A
The Motet,['The Motet'],2019-11-23,20:00:00,Brooklyn,NY,N/A,N/A
Gaelic Storm,['Gaelic Storm'],2019-11-24,19:00:00,Pawling,NY,N/A,N/A
Gaelic Storm,['Gaelic Storm'],2019-11-24,19:00:00,Pawling,NY,N/A,N/A
Bluegrass Brunch: The Bob Stump Band,N/A,2019-11-24,12:00:00,Pawling,NY,N/A,N/A
Pearly Baker's Best,"[""Pearly Baker's Best""]",2019-11-25,20:30:00,Syracuse,NY,N/A,N/A
Son Little,"['Son Little', 'Christopher Paul Stelling']",2019-11-26,19:30:00,New York,NY,N/A,N/A
The the Band Band - Last Waltz Celebration W/ TTBB Horns and Special G,['The the Band Band'],2019-11-29,20:00:00,Pawling,NY,N/A,N/A
"Brownstonejazz Concert Series, Fish Fry & Open Mic",N/A,2019-11-29,21:00:00,Brooklyn ,NY,N/A,N/A
Rising Appalachia,['Rising Appalachia'],2019-11-29,20:00:00,New York,NY,N/A,N/A
Habibi,['Habibi'],2020-04-13,19:30:00,Kingston,NY,N/A,N/A
"Brownstonejazz Concert Series, Fish Fry & Open Mic",N/A,2019-11-30,21:00:00,Brooklyn ,NY,N/A,N/A
Pearly Baker's Best,"[""Pearly Baker's Best""]",2019-12-02,20:30:00,Syracuse,NY,N/A,N/A
Current Swell,['Current Swell'],2019-12-04,20:00:00,Brooklyn,NY,N/A,N/A
Mannheim Steamroller Christmas,['Mannheim Steamroller Christmas'],2019-12-05,19:30:00,Buffalo,NY,32.0,32.0
"Brownstonejazz Concert Series, Fish Fry & Open Mic",N/A,2019-12-06,21:00:00,Brooklyn ,NY,N/A,N/A
"Brownstonejazz Concert Series, Fish Fry & Open Mic",N/A,2019-12-07,21:00:00,Brooklyn ,NY,N/A,N/A
Rock This Town,['Rock This Town Orchestra'],2019-12-07,20:00:00,Pawling,NY,N/A,N/A
Morgan Evans,['Morgan Evans'],2019-12-07,20:00:00,New York,NY,N/A,N/A
Rock This Town,['Rock This Town Orchestra'],2019-12-08,19:00:00,Pawling,NY,N/A,N/A
Harlem Gospel Choir - Sunday Gospel Brunch - All You Can Eat Buffet,['Harlem Gospel Choir'],2019-12-08,13:30:00,New York,NY,49.0,49.0
Pearly Baker's Best,"[""Pearly Baker's Best""]",2019-12-09,20:30:00,Syracuse,NY,N/A,N/A
Ed Palermo,N/A,2019-12-09,20:30:00,New York,NY,N/A,N/A
Leif Vollebekk,['Leif Vollebekk'],2019-12-10,19:00:00,New York,NY,N/A,N/A
Leif Vollebekk,['Leif Vollebekk'],2019-12-10,19:00:00,New York,NY,N/A,N/A
Mannheim Steamroller Christmas,['Mannheim Steamroller Christmas'],2019-12-11,19:30:00,Rochester,NY,35.5,35.5
Tangiers Blues Band,N/A,2019-12-11,20:30:00,New York,NY,25.0,25.0
"Brownstonejazz Concert Series, Fish Fry & Open Mic",N/A,2019-12-13,21:00:00,Brooklyn ,NY,N/A,N/A
The Chapin Family,['The Chapin Family'],2019-12-13,20:00:00,Patchogue,NY,N/A,N/A
"Brownstonejazz Concert Series, Fish Fry & Open Mic",N/A,2019-12-14,21:00:00,Brooklyn ,NY,N/A,N/A
Jessie's Girl,"[""Jessie's Girl""]",2019-12-14,21:00:00,New York,NY,N/A,N/A
Canadian Brass,['Canadian Brass'],2019-12-15,19:00:00,Purchase,NY,N/A,N/A
Pearly Baker's Best,"[""Pearly Baker's Best""]",2019-12-16,20:30:00,Syracuse,NY,N/A,N/A
"Brownstonejazz Concert Series, Fish Fry & Open Mic",N/A,2019-12-20,21:00:00,Brooklyn ,NY,N/A,N/A
New York Pops,['The New York Pops'],2019-12-20,20:00:00,New York,NY,N/A,N/A
"Brownstonejazz Concert Series, Fish Fry & Open Mic",N/A,2019-12-21,21:00:00,Brooklyn ,NY,N/A,N/A
Pearly Baker's Best,"[""Pearly Baker's Best""]",2019-12-23,20:30:00,Syracuse,NY,N/A,N/A
Mitsuko Uchida,['Mitsuko Uchida'],2020-04-07,20:00:00,New York,NY,N/A,N/A
"Brownstonejazz Concert Series, Fish Fry & Open Mic",N/A,2019-12-27,21:00:00,Brooklyn ,NY,N/A,N/A
"Brownstonejazz Concert Series, Fish Fry & Open Mic",N/A,2019-12-28,21:00:00,Brooklyn ,NY,N/A,N/A
Popa Chubby,['Popa Chubby'],2019-12-28,20:00:00,Pawling,NY,N/A,N/A
Pearly Baker's Best,"[""Pearly Baker's Best""]",2019-12-30,20:30:00,Syracuse,NY,N/A,N/A
The Stranger - A Billy Joel Tribute,['The Stranger - Tribute To Billy Joel'],2019-12-30,19:00:00,Pawling,NY,N/A,N/A
2019 Season Tickets,N/A,2019-12-31,N/A,Brooklyn,NY,N/A,N/A
2019 Season Tickets,N/A,2019-12-31,N/A,Wantagh,NY,N/A,N/A
Saratoga Performing Arts Center Lawn Pass,['Live Nation Lawn Pass'],2019-12-31,23:45:00,Saratoga Springs,NY,N/A,N/A
2019 Season Tickets,N/A,2019-12-31,N/A,Farmingville,NY,N/A,N/A
2019 Season Tickets,N/A,2019-12-31,N/A,Bethel,NY,N/A,N/A
2019 Season Tickets,N/A,2019-12-31,N/A,Darien Center,NY,N/A,N/A
2019 Season Tickets,N/A,2019-12-31,N/A,Saratoga Springs,NY,N/A,N/A
2019 Season Tickets,N/A,2019-12-31,N/A,Syracuse,NY,N/A,N/A
Emanuel Ax,['Emanuel Ax'],2020-03-06,20:00:00,New York,NY,N/A,N/A
New Years's Day Vienna Style,N/A,2020-01-01,15:00:00,Binghamton,NY,15.0,15.0
Damn the Torpedoes - a Tribute To Tom Petty,['Damn the Torpedoes - a Tribute To Tom Petty'],2020-01-02,20:00:00,Pawling,NY,N/A,N/A
Damn The Torpedoes,['Damn the Torpedoes - a Tribute To Tom Petty'],2020-01-02,20:00:00,Pawling,NY,N/A,N/A
"Brownstonejazz Concert Series, Fish Fry & Open Mic",N/A,2020-01-03,21:00:00,Brooklyn ,NY,N/A,N/A
Damn the Torpedoes - a Tribute To Tom Petty,['Damn the Torpedoes - a Tribute To Tom Petty'],2020-01-03,20:00:00,Pawling,NY,N/A,N/A
Damn The Torpedoes,['Damn the Torpedoes - a Tribute To Tom Petty'],2020-01-03,20:00:00,Pawling,NY,N/A,N/A
"Brownstonejazz Concert Series, Fish Fry & Open Mic",N/A,2020-01-04,21:00:00,Brooklyn ,NY,N/A,N/A
Damn the Torpedoes - a Tribute To Tom Petty,['Damn the Torpedoes - a Tribute To Tom Petty'],2020-01-04,20:00:00,Pawling,NY,N/A,N/A
Jessie's Girl,"[""Jessie's Girl""]",2020-01-04,21:00:00,New York,NY,N/A,N/A
Damn The Torpedoes,['Damn the Torpedoes - a Tribute To Tom Petty'],2020-01-04,20:00:00,Pawling,NY,N/A,N/A
Damn the Torpedoes - a Tribute To Tom Petty,['Damn the Torpedoes - a Tribute To Tom Petty'],2020-01-05,19:00:00,Pawling,NY,N/A,N/A
Damn The Torpedoes,['Damn the Torpedoes - a Tribute To Tom Petty'],2020-01-05,19:00:00,Pawling,NY,N/A,N/A
Harlem Gospel Choir - Sunday Gospel Brunch - All You Can Eat Buffet,['Harlem Gospel Choir'],2020-01-05,13:30:00,New York,NY,49.0,49.0
Boston Symphony Orchestra,['Boston Symphony Orchestra'],2020-04-14,20:00:00,New York,NY,N/A,N/A
Boston Symphony Orchestra,['Boston Symphony Orchestra'],2020-04-15,20:00:00,New York,NY,N/A,N/A
"Brownstonejazz Concert Series, Fish Fry & Open Mic",N/A,2020-01-10,21:00:00,Brooklyn ,NY,N/A,N/A
"Masters Of Hawaiian Music: George Kahumoku Jr, Led Kaapana, Kawika Kahiapo",N/A,2020-01-10,19:30:00,New York,NY,30.0,30.0
"Brownstonejazz Concert Series, Fish Fry & Open Mic",N/A,2020-01-11,21:00:00,Brooklyn ,NY,N/A,N/A
Harlem Gospel Choir - Sunday Gospel Brunch - All You Can Eat Buffet,['Harlem Gospel Choir'],2020-01-12,13:30:00,New York,NY,49.0,49.0
Gerald Finley,['Gerald Finley'],2020-03-22,14:00:00,New York,NY,N/A,N/A
Harlem Gospel Choir - Martin Luther King Jr. Day Matinee Show,['Harlem Gospel Choir'],2020-01-20,12:30:00,New York,NY,25.0,25.0
Buika,['Buika'],2020-05-09,20:00:00,New York,NY,N/A,N/A
New York Pops,['The New York Pops'],2020-01-24,20:00:00,New York,NY,N/A,N/A
French Enchantment,['French Enchantment'],2020-01-25,17:00:00,Purchase,NY,N/A,N/A
Harlem Gospel Choir - Sunday Gospel Brunch - All You Can Eat Buffet,['Harlem Gospel Choir'],2020-01-26,13:30:00,New York,NY,49.0,49.0
Murray Perahia,['Murray Perahia'],2020-03-25,20:00:00,New York,NY,N/A,N/A
Jae Sinnett's Zero To 60 Quartet,['Jae Sinnett'],2020-02-02,19:00:00,Brookville,NY,40.0,40.0
The English Concert,['English Concert'],2020-05-03,14:00:00,New York,NY,N/A,N/A
Orchestra of St. Luke's,"[""Orchestra of St. Luke's""]",2020-02-06,20:00:00,New York,NY,N/A,N/A
Villalobos Brothers,['Villalobos Brothers'],2020-02-08,20:00:00,Purchase,NY,N/A,N/A
Maxim Vengerov,['Maxim Vengerov'],2020-02-11,20:00:00,New York,NY,N/A,N/A
Manhattan Transfer,['The Manhattan Transfer'],2020-02-15,20:00:00,Purchase,NY,N/A,N/A
Orchestre Revolutionnaire et Romantique,['Orchestre Revolutionnaire et Romantique'],2020-02-19,20:00:00,New York,NY,N/A,N/A
Orchestre Revolutionnaire et Romantique,['Orchestre Revolutionnaire et Romantique'],2020-02-20,20:00:00,New York,NY,N/A,N/A
Orchestre Revolutionnaire et Romantique,['Orchestre Revolutionnaire et Romantique'],2020-02-23,14:00:00,New York,NY,N/A,N/A
Orchestre Revolutionnaire et Romantique,['Orchestre Revolutionnaire et Romantique'],2020-02-24,20:00:00,New York,NY,N/A,N/A
Air Play,['Air Play'],2020-02-28,19:00:00,Purchase,NY,N/A,N/A
Renee Fleming,['Renee Fleming'],2020-04-23,20:00:00,New York,NY,N/A,N/A
Lang Lang,['Lang Lang'],2020-05-07,20:00:00,New York,NY,N/A,N/A
Legends of Country,"['Legends of Country', 'Poco', 'Firefall']",2020-05-29,20:00:00,Brookville,NY,35.0,35.0
Mariachi Los Camperos de Nati Cano,['Mariachi Los Camperos De Nati Cano'],2020-03-20,20:00:00,Purchase,NY,N/A,N/A
Black Violin,['Black Violin'],2020-03-27,20:00:00,Purchase,NY,N/A,N/A
Evgeny Kissin,['Evgeny Kissin'],2020-05-27,20:00:00,New York,NY,N/A,N/A
Atlanta Symphony Orchestra,['Atlanta Symphony Orchestra'],2020-04-04,20:00:00,New York,NY,N/A,N/A
Andras Schiff,['Andras Schiff'],2020-04-05,14:00:00,New York,NY,N/A,N/A
Kurt Elling,['Kurt Elling'],2020-04-25,20:00:00,Brookville,NY,46.0,46.0
KICK -  The INXS Experience,['Kick - The INXS Experience'],2020-04-18,20:00:00,Pawling,NY,N/A,N/A
Yefim Bronfman,['Yefim Bronfman'],2020-04-21,20:00:00,New York,NY,N/A,N/A
Andrea Mcardle & Donna Mckechnie,"['Andrea McArdle', 'Donna McKechnie']",2020-05-09,19:30:00,Brookville,NY,75.0,75.0
Afternoon With Young Peoples Chorus Of New York City,N/A,2020-04-26,15:00:00,Bethel,NY,37.0,37.0
Andrea Mcardle & Donna Mckechnie,"['Andrea McArdle', 'Donna McKechnie']",2020-05-09,21:30:00,Brookville,NY,69.0,69.0
Igor Levit,['Igor Levit'],2020-05-05,20:00:00,New York,NY,N/A,N/A
Maurizio Pollini,['Maurizio Pollini'],2020-05-17,14:00:00,New York,NY,N/A,N/A
Vienna Philharmonic Orchestra,['Vienna Philharmonic Orchestra'],2020-06-21,20:00:00,New York,NY,N/A,N/A
Vienna Philharmonic Orchestra,['Vienna Philharmonic Orchestra'],2020-06-19,20:00:00,New York,NY,N/A,N/A
Vienna Philharmonic Orchestra,['Vienna Philharmonic Orchestra'],2020-06-20,20:00:00,New York,NY,N/A,N/A
Joyce DiDonato,['Joyce DiDonato'],2019-12-15,14:00:00,New York,NY,N/A,N/A
Joyce DiDonato,['Joyce DiDonato'],2020-05-26,20:00:00,New York,NY,N/A,N/A
Metropolitan Opera w/ Wozzeck,"['Metropolitan Opera', 'Wozzeck']",2020-01-02,20:00:00,New York,NY,N/A,N/A
Metropolitan Opera w/ Wozzeck,"['Metropolitan Opera', 'Wozzeck']",2020-01-07,20:00:00,New York,NY,N/A,N/A
Metropolitan Opera w/ Wozzeck,"['Metropolitan Opera', 'Wozzeck']",2020-01-11,13:00:00,New York,NY,N/A,N/A
Metropolitan Opera w/ Wozzeck,"['Metropolitan Opera', 'Wozzeck']",2020-01-16,20:00:00,New York,NY,N/A,N/A
Metropolitan Opera w/ Wozzeck,"['Metropolitan Opera', 'Wozzeck']",2020-01-19,15:00:00,New York,NY,N/A,N/A
Metropolitan Opera w/ Wozzeck,"['Metropolitan Opera', 'Wozzeck']",2020-01-22,20:00:00,New York,NY,N/A,N/A
Matt & Kim,['Matt and Kim'],2019-11-25,20:00:00,Brooklyn,NY,N/A,N/A
Matt & Kim,['Matt and Kim'],2019-11-24,20:00:00,New York,NY,N/A,N/A
Harlem Gospel Choir - Martin Luther King Jr. Day Matinee Show,['Harlem Gospel Choir'],2020-01-20,12:30:00,New York,NY,25.0,25.0
Buika,['Buika'],2020-05-09,20:00:00,New York,NY,N/A,N/A
New York Pops,['The New York Pops'],2020-01-24,20:00:00,New York,NY,N/A,N/A
French Enchantment,['French Enchantment'],2020-01-25,17:00:00,Purchase,NY,N/A,N/A
Harlem Gospel Choir - Sunday Gospel Brunch - All You Can Eat Buffet,['Harlem Gospel Choir'],2020-01-26,13:30:00,New York,NY,49.0,49.0
Murray Perahia,['Murray Perahia'],2020-03-25,20:00:00,New York,NY,N/A,N/A
Jae Sinnett's Zero To 60 Quartet,['Jae Sinnett'],2020-02-02,19:00:00,Brookville,NY,40.0,40.0
The English Concert,['English Concert'],2020-05-03,14:00:00,New York,NY,N/A,N/A
Orchestra of St. Luke's,"[""Orchestra of St. Luke's""]",2020-02-06,20:00:00,New York,NY,N/A,N/A
Villalobos Brothers,['Villalobos Brothers'],2020-02-08,20:00:00,Purchase,NY,N/A,N/A
Maxim Vengerov,['Maxim Vengerov'],2020-02-11,20:00:00,New York,NY,N/A,N/A
Manhattan Transfer,['The Manhattan Transfer'],2020-02-15,20:00:00,Purchase,NY,N/A,N/A
Orchestre Revolutionnaire et Romantique,['Orchestre Revolutionnaire et Romantique'],2020-02-19,20:00:00,New York,NY,N/A,N/A
Orchestre Revolutionnaire et Romantique,['Orchestre Revolutionnaire et Romantique'],2020-02-20,20:00:00,New York,NY,N/A,N/A
Orchestre Revolutionnaire et Romantique,['Orchestre Revolutionnaire et Romantique'],2020-02-23,14:00:00,New York,NY,N/A,N/A
Orchestre Revolutionnaire et Romantique,['Orchestre Revolutionnaire et Romantique'],2020-02-24,20:00:00,New York,NY,N/A,N/A
Air Play,['Air Play'],2020-02-28,19:00:00,Purchase,NY,N/A,N/A
Renee Fleming,['Renee Fleming'],2020-04-23,20:00:00,New York,NY,N/A,N/A
Lang Lang,['Lang Lang'],2020-05-07,20:00:00,New York,NY,N/A,N/A
Legends of Country,"['Legends of Country', 'Poco', 'Firefall']",2020-05-29,20:00:00,Brookville,NY,35.0,35.0
Mariachi Los Camperos de Nati Cano,['Mariachi Los Camperos De Nati Cano'],2020-03-20,20:00:00,Purchase,NY,N/A,N/A
Black Violin,['Black Violin'],2020-03-27,20:00:00,Purchase,NY,N/A,N/A
Evgeny Kissin,['Evgeny Kissin'],2020-05-27,20:00:00,New York,NY,N/A,N/A
Atlanta Symphony Orchestra,['Atlanta Symphony Orchestra'],2020-04-04,20:00:00,New York,NY,N/A,N/A
Andras Schiff,['Andras Schiff'],2020-04-05,14:00:00,New York,NY,N/A,N/A
Kurt Elling,['Kurt Elling'],2020-04-25,20:00:00,Brookville,NY,46.0,46.0
KICK -  The INXS Experience,['Kick - The INXS Experience'],2020-04-18,20:00:00,Pawling,NY,N/A,N/A
Yefim Bronfman,['Yefim Bronfman'],2020-04-21,20:00:00,New York,NY,N/A,N/A
Andrea Mcardle & Donna Mckechnie,"['Andrea McArdle', 'Donna McKechnie']",2020-05-09,19:30:00,Brookville,NY,75.0,75.0
Afternoon With Young Peoples Chorus Of New York City,N/A,2020-04-26,15:00:00,Bethel,NY,37.0,37.0
Andrea Mcardle & Donna Mckechnie,"['Andrea McArdle', 'Donna McKechnie']",2020-05-09,21:30:00,Brookville,NY,69.0,69.0
Igor Levit,['Igor Levit'],2020-05-05,20:00:00,New York,NY,N/A,N/A
Maurizio Pollini,['Maurizio Pollini'],2020-05-17,14:00:00,New York,NY,N/A,N/A
Vienna Philharmonic Orchestra,['Vienna Philharmonic Orchestra'],2020-06-21,20:00:00,New York,NY,N/A,N/A
Vienna Philharmonic Orchestra,['Vienna Philharmonic Orchestra'],2020-06-19,20:00:00,New York,NY,N/A,N/A
Vienna Philharmonic Orchestra,['Vienna Philharmonic Orchestra'],2020-06-20,20:00:00,New York,NY,N/A,N/A
Joyce DiDonato,['Joyce DiDonato'],2019-12-15,14:00:00,New York,NY,N/A,N/A
Joyce DiDonato,['Joyce DiDonato'],2020-05-26,20:00:00,New York,NY,N/A,N/A
Metropolitan Opera w/ Wozzeck,"['Metropolitan Opera', 'Wozzeck']",2020-01-02,20:00:00,New York,NY,N/A,N/A
Metropolitan Opera w/ Wozzeck,"['Metropolitan Opera', 'Wozzeck']",2020-01-07,20:00:00,New York,NY,N/A,N/A
Metropolitan Opera w/ Wozzeck,"['Metropolitan Opera', 'Wozzeck']",2020-01-11,13:00:00,New York,NY,N/A,N/A
Metropolitan Opera w/ Wozzeck,"['Metropolitan Opera', 'Wozzeck']",2020-01-16,20:00:00,New York,NY,N/A,N/A
Metropolitan Opera w/ Wozzeck,"['Metropolitan Opera', 'Wozzeck']",2020-01-19,15:00:00,New York,NY,N/A,N/A
Metropolitan Opera w/ Wozzeck,"['Metropolitan Opera', 'Wozzeck']",2020-01-22,20:00:00,New York,NY,N/A,N/A
Matt & Kim,['Matt and Kim'],2019-11-25,20:00:00,Brooklyn,NY,N/A,N/A
Matt & Kim,['Matt and Kim'],2019-11-24,20:00:00,New York,NY,N/A,N/A
Harlem Gospel Choir - Martin Luther King Jr. Day Matinee Show,['Harlem Gospel Choir'],2020-01-20,12:30:00,New York,NY,25.0,25.0
Buika,['Buika'],2020-05-09,20:00:00,New York,NY,N/A,N/A
New York Pops,['The New York Pops'],2020-01-24,20:00:00,New York,NY,N/A,N/A
French Enchantment,['French Enchantment'],2020-01-25,17:00:00,Purchase,NY,N/A,N/A
Harlem Gospel Choir - Sunday Gospel Brunch - All You Can Eat Buffet,['Harlem Gospel Choir'],2020-01-26,13:30:00,New York,NY,49.0,49.0
Murray Perahia,['Murray Perahia'],2020-03-25,20:00:00,New York,NY,N/A,N/A
Jae Sinnett's Zero To 60 Quartet,['Jae Sinnett'],2020-02-02,19:00:00,Brookville,NY,40.0,40.0
